Open,High,Low,Close,Volume,Stock,,,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Stock
304.350006,307.899994,299.100006,305.970001,5343900,300.324997,,,,,,,,,0.011375887,0.009931363,0.008733375,0.010852696,0.186745215,300.324997
293.829987,306.820007,293.829987,302.859985,4731300,305.9600065,,,,,,,,,0.005377164,0.009317762,0.00568536,0.00907814,0.159833239,305.9600065
307.149994,309.200012,302.720001,303.640015,4405100,304.274994,,,,,,,,,0.012972495,0.010669976,0.010827068,0.00952322,0.145503029,304.274994
302.950012,306.529999,302.019989,306.209991,3234500,311.355011,,,,,,,,,0.010577582,0.009152992,0.010422203,0.010989633,0.094077696,311.355011
309.899994,315.640015,307.070007,315.329987,3559300,315.810013,,,,,,,,,0.014540599,0.014328903,0.013342977,0.016193447,0.108346403,315.810013
315.429993,318.980011,312.640015,312.970001,3125900,314.099991,,,,,,,,,0.017693913,0.016226541,0.016564497,0.014846853,0.089306817,314.099991
313.399994,316.799988,311.399994,313.179993,9038200,288.904999,,,,,,,,,0.016536368,0.014987948,0.015847307,0.014966673,0.349038576,288.904999
284.399994,293.809998,284,287.059998,19801100,287.720001,,,,,,,,,-3.42E-09,0.001926048,0,6.28E-05,0.821860819,287.720001
285.700012,290.420013,285.019989,289.970001,5950600,293.880005,,,,,,,,,0.000741292,7.39E-09,0.00058993,0.001723194,0.213397999,293.880005
289.76001,298,289.76001,295.589996,5572600,296.339996,,,,,,,,,0.003056383,0.004306622,0.003331411,0.004929929,0.196792177,296.339996
299.109985,299.609985,293.070007,294.119995,4881900,296.0499875,,,,,,,,,0.008387923,0.005221345,0.005245811,0.004091155,0.166449209,296.0499875
293.980011,299.73999,292.359985,299.070007,4055200,303.6100005,,,,,,,,,0.005462711,0.005295208,0.004835156,0.006915602,0.13013166,303.6100005
305.149994,305.720001,301.5,305.459991,4550700,305.625,,,,,,,,,0.011832055,0.008692787,0.010121457,0.010561687,0.151899346,305.625
306.23999,308.01001,303.23999,305.720001,3242500,302.2100065,,,,,,,,,0.012453593,0.00999387,0.011127814,0.010710048,0.094429142,302.2100065
303.98999,304.25,300.170013,302.809998,3427400,299.080002,,,,,,,,,0.011170598,0.007857597,0.009352234,0.009049618,0.102551937,299.080002
303.01001,304,294.160004,296.519989,4674500,294.6450045,,,,,,,,,0.010611794,0.007715558,0.005876231,0.005460577,0.157337972,294.6450045
296.690002,297,292.290009,296.640015,3758100,298.1399995,,,,,,,,,0.007008001,0.003738466,0.004794684,0.005529063,0.117079835,298.1399995
297.820007,299.98999,296.290009,299.859985,2647400,302.899994,,,,,,,,,0.007652352,0.005437247,0.00710816,0.007366358,0.068285954,302.899994
300,305.799988,300,305.109985,2809100,308.0149995,,,,,,,,,0.008895427,0.008738232,0.009253904,0.010361976,0.075389556,308.0149995
305.940002,312.380005,303.649994,312.01001,3803600,310.684998,,,,,,,,,0.012282534,0.012476708,0.011364947,0.014299088,0.119078684,310.684998
310.75,312.579987,308.790009,311.51001,2183000,314.7000125,,,,,,,,,0.015025289,0.012590329,0.014337773,0.014013791,0.047884515,314.7000125
312,317.890015,311.51001,316.480011,3686400,324.6399995,,,,,,,,,0.015738064,0.015607254,0.015910937,0.016849643,0.113930001,324.6399995
317.119995,332.880005,316.399994,327.820007,8877800,323.0149995,,,,,,,,,0.018657586,0.024123906,0.018739152,0.023320176,0.341992084,323.0149995
326.440002,328,318.029999,323.049988,4784900,326.404999,,,,,,,,,0.023972038,0.021351302,0.019681896,0.020598432,0.162187927,326.404999
323.98999,329.559998,323.25,324.929993,3549500,326.2099915,,,,,,,,,0.022574992,0.022237624,0.022700983,0.021671151,0.107915881,326.2099915
327.25,328.399994,324.019989,326.540009,3281600,328,,,,,,,,,0.024433914,0.021578561,0.023146321,0.022589817,0.096146834,328
324,332.670013,323.329987,330.540009,3436700,334.899994,,,,,,,,,0.0225807,0.024004598,0.022747245,0.024872192,0.102960493,334.899994
335.420013,338.329987,331.470001,332.630005,4466600,335.4950105,,,,,,,,,0.029092617,0.027220346,0.027455177,0.026064731,0.14820477,335.4950105
334.779999,337.390015,333.600006,335.640015,2754200,333.804993,,,,,,,,,0.028727668,0.026686296,0.028687106,0.027782224,0.072977758,333.804993
