Open,High,Low,Close,Volume,Stock,,Open,High,Low,Close,Volume
301,303.29,296.8,594.43,"6,139,700",296.055,,0.355271566,0.324857685,0.325532804,0.279151236,0.192650882
295.34,298.11,294,595.96,"4,411,900",299.86,,0.234717785,0.226565465,0.267028834,0.294465019,0.100222538
298,302.18,297.54,599.62,"3,872,600",302.42,,0.291373802,0.303795066,0.340994568,0.331097988,0.071372784
300.87,304.53,300.31,608.05,"3,655,800",305.78,,0.352502662,0.348387097,0.398871709,0.415473927,0.059775108
304.31,307.85,303.71,613.78,"4,200,600",305.69,,0.425772098,0.411385199,0.469912244,0.472825543,0.088919084
306.36,307.22,304.16,613.3,"3,284,900",303.035,,0.46943557,0.39943074,0.479314668,0.468021219,0.03993388
305.35,306.89,299.18,603.19,"4,832,600",301.815,,0.447923323,0.393168881,0.375261178,0.366830147,0.122727808
300.77,304.66,298.97,602.78,"4,019,600",301.05,,0.350372737,0.35085389,0.370873381,0.362726454,0.079236522
299.48,302.92,299.18,605.6,"3,235,000",304.805,,0.322896699,0.317836812,0.375261178,0.390951857,0.037264489
303.67,306.27,303.34,609.35,"3,749,900",300.05,,0.412140575,0.381404175,0.462181362,0.428485637,0.06480897
301.83,302.81,297.29,595.34,"4,431,300",300.265,,0.372949947,0.315749526,0.335770999,0.288259434,0.101260338
296.39,304.14,296.39,605.89,"4,003,800",303.265,,0.257082002,0.340986717,0.316966151,0.393854469,0.078391304
301.63,307.3,299.23,611.11,"5,374,600",303.41,,0.368690096,0.400948767,0.376305892,0.446101491,0.151721998
302.28,307.04,299.78,607.48,"4,675,000",305.46,,0.382534611,0.39601518,0.387797743,0.409768792,0.114297025
305.34,306.94,303.98,611.98,"3,083,200",303.695,,0.44771033,0.394117647,0.475553698,0.454809328,0.029143976
304.04,306.13,301.26,603.57,"4,214,400",301.14,,0.420021299,0.378747628,0.41872127,0.37063357,0.089657312
299.27,303.11,299.17,602.35,"3,662,400",303.55,,0.318423855,0.321442125,0.375052236,0.35842258,0.060128174
301.54,306.35,300.75,609.44,"4,219,900",310.345,,0.366773163,0.382922201,0.40806519,0.429386448,0.089951534
307.83,313.87,306.82,627.21,"9,706,300",313.595,,0.500745474,0.525616698,0.534893439,0.607246522,0.383445494
315.73,317.73,309.46,621.34,"6,732,700",306.135,,0.669009585,0.59886148,0.590054325,0.548493644,0.224373308
311.38,315.03,297.24,598.76,"11,991,700",302.79,,0.576357828,0.547628084,0.334726285,0.322490241,0.505702547
299.13,306.7,298.88,612.43,"6,173,800",301.325,,0.31544196,0.389563567,0.368992896,0.459313382,0.194475055
305.57,305.76,296.89,599.16,"6,126,600",300.555,,0.452609159,0.371726755,0.327413289,0.326493845,0.1919501
299.7,303.66,297.45,607.79,"6,379,900",301.57,,0.327582535,0.331878558,0.339114083,0.412871584,0.205500337
303.44,304.82,298.32,602.01,"3,796,600",296.39,,0.407241747,0.353889943,0.357292102,0.355019518,0.067307178
