#,Open,High,Low,Close,Volume,Stock
959,701.55,719.15,701.26,712.78,"2,716,600",709.085
960,707.38,713.62,704.55,708.49,"2,245,800",708.03
961,707.33,712.98,703.08,712.95,"2,178,900",714.135
962,710.5,718.26,710.01,716.92,"1,456,000",714.025
963,715.73,718,710.05,710.81,"1,908,800",713.735
964,711.06,721.62,705.85,721.11,"1,886,300",719.685
965,718.86,724.65,714.72,722.16,"1,565,400",727.5
966,722,733.1,721.9,728.11,"1,706,700",734.475
967,729.47,739.48,729.47,731.25,"1,861,600",731.21
968,731.5,735.41,727.01,733.76,"1,511,600",727.07
969,730.2,734.71,719.43,724.89,"2,069,800",724.545
970,724.4,730.59,718.5,728.32,"1,608,000",735.615
971,732.46,741,730.23,735.4,"1,366,400",733.225
972,731,737.8,728.65,731.23,"1,837,200",723.94
973,729.17,731.15,716.73,717,"2,075,500",720.41
974,715.6,729.49,711.33,728.96,"1,905,900",727.435
975,729.29,731.84,723.03,725.3,"1,510,900",734.205
976,727.58,741.41,727,740,"1,684,300",739.715
977,738.74,742,737.43,738.41,"1,327,100",750.46
978,746.53,757.92,743,756.6,"2,212,300",757.265
979,757.45,762.71,751.82,755.98,"1,414,500",746.455
980,752,755.28,737.63,748.28,"2,333,100",749.03
981,748.14,752,746.06,748.15,"1,122,100",750.45
982,748.46,753.41,747.49,750.26,"838,500",748.1
983,748.81,754.93,741.27,742.6,"2,097,600",757.825
984,747.11,768.95,746.7,767.04,"2,134,600",767.46
985,768.9,775.96,758.96,762.38,"2,230,400",757.31
986,766.01,768.99,745.63,752.54,"2,590,600",759.245
987,753.1,768.49,750,766.81,"2,757,300",761.91
988,767.77,768.73,755.09,763.25,"1,812,300",759.5
989,757.89,764.8,754.2,762.37,"1,829,500",750.615
990,759.17,764.23,737,751.61,"2,700,000",749.84
991,752.85,755.85,743.83,749.46,"1,984,900",741.23
992,741.16,745.71,736.75,738.87,"2,224,400",736.45
993,741.79,748.73,724.17,747.77,"2,412,500",750.545
994,753,758.08,743.01,743.4,"2,666,200",750.01
995,750,760.59,739.43,758.09,"1,993,300",755.84
996,762.42,762.68,749,749.43,"1,553,400",746.14
997,746.51,754.13,738.15,739.31,"3,148,700",745
998,746.13,750,740,747.77,"1,525,700",750.19
999,751.65,754.85,745.53,750,"1,365,400",749.105
1000,753.47,754.21,744,750.31,"1,565,900",748.985
1001,749.55,751.35,746.62,748.4,"527,200",756.255
1002,752.92,762.99,749.52,762.51,"1,515,300",773.205
1003,766.69,779.98,766.43,776.6,"1,765,000",772.25
1004,776.6,777.6,766.9,771,"1,293,300",763.92
1005,769.5,769.5,758.34,758.88,"1,489,600",737.66
1006,743,744.06,731.26,741.84,"3,272,800",745.32
1007,746.45,752,738.64,742.58,"1,950,700",738.05
1008,730,747.18,728.92,743.62,"1,947,000",728.78
1009,730.31,738.5,719.06,726.39,"2,963,700",723.115
1010,731.45,733.23,713,714.47,"2,450,900",711.195
1011,716.61,718.85,703.54,716.03,"2,090,600",723.035
1012,721.68,728.75,717.32,726.07,"2,024,500",716.675
1013,730.85,734.74,698.61,700.56,"2,501,700",705.51
1014,705.38,721.92,689.1,714.72,"2,225,800",696.055
1015,692.29,706.74,685.37,694.45,"3,592,400",701.695
1016,703.3,709.98,693.41,701.79,"2,268,100",690.055
1017,688.61,706.85,673.26,698.45,"3,445,000",706.825
1018,702.18,719.19,694.46,706.59,"2,412,200",724.125
1019,723.6,728.13,720.12,725.25,"2,011,800",719.845
1020,723.58,729.68,710.01,711.67,"1,711,700",712.38
1021,713.85,718.28,706.48,713.04,"1,331,700",706.31
1022,713.67,718.23,694.39,699.99,"2,194,200",723.02
1023,722.22,733.69,712.35,730.96,"2,676,400",735.895
1024,731.53,744.99,726.8,742.95,"3,474,300",750.565
1025,750.46,757.86,743.27,752,"5,139,200",777.26
1026,784.5,789.87,764.65,764.65,"6,348,100",747.5
1027,770.22,774.5,720.5,726.95,"6,171,000",714.43
1028,722.81,727,701.86,708.01,"5,168,700",692.07
1029,703.87,703.99,680.15,683.57,"5,105,700",673.545
1030,667.85,684.03,663.06,682.74,"4,247,400",684.335
1031,672.32,699.9,668.77,678.11,"3,608,900",691.72
1032,686.86,701.31,682.13,684.12,"2,638,000",679.11
1033,675,689.35,668.87,683.11,"3,024,000",686.175
1034,690.26,693.75,678.6,682.4,"2,141,400",691.525
1035,692.98,698,685.05,691,"2,520,000",700.565
1036,698.09,709.75,691.38,708.4,"2,492,600",704.19
1037,710,712.35,696.03,697.35,"1,883,200",698.565
1038,695.03,703.08,694.05,700.91,"1,589,300",707.875
1039,707.45,713.24,702.51,706.46,"1,949,800",700.99
1040,701.45,708.4,693.58,695.85,"2,009,300",690.39
1041,688.92,700,680.78,699.56,"1,963,600",698.285
1042,700.01,705.98,690.59,705.75,"1,642,200",707.145
1043,708.58,713.43,700.86,705.07,"2,243,500",704.285
1044,700.32,710.89,697.68,697.77,"2,481,100",709.29
1045,703.62,718.81,699.77,718.81,"2,151,400",716
1046,719,720,712,718.85,"1,629,000",712.735
1047,718.68,719.45,706.02,712.42,"1,958,000",711.255
1048,714.99,716.49,706.02,710.89,"1,972,100",697.495
1049,706.9,708.09,686.9,695.16,"2,985,100",694.565
1050,688.59,703.79,685.34,693.97,"2,076,300",699.84
1051,698.47,705.68,694,705.24,"1,421,500",709.9
1052,708.12,716.44,703.36,712.82,"2,833,500",722.025
1053,720,726.92,717.13,726.82,"1,970,800",730.325
1054,726.81,735.5,725.15,730.49,"1,718,300",728.53
1055,726.92,732.29,724.77,728.33,"1,721,000",730.99
1056,726.37,737.47,724.51,736.09,"1,624,400",739.535
1057,736.45,743.07,736,737.78,"1,860,800",736.915
1058,741.86,742,731.83,737.6,"2,980,700",738.01
1059,736.5,742.5,733.52,742.09,"1,836,500",741.23
1060,737.46,745,737.46,740.75,"1,269,700",740.935
1061,742.36,745.72,736.15,738.06,"1,432,100",734.375
1062,732.01,737.75,731,735.3,"1,594,900",735.745
1063,736.79,738.99,732.5,733.53,"1,301,300",738.005
1064,734.59,747.25,728.76,744.77,"1,903,800",753.31
1065,750.1,757.88,748.74,750.53,"1,782,400",745.895
1066,749.25,750.85,740.94,744.95,"1,718,800",743.67
1067,738.6,750.34,737,749.91,"1,576,700",747.615
1068,750.06,752.8,742.43,745.29,"1,134,200",739.085
1069,738,742.8,735.37,737.8,"1,132,300",740.9
1070,735.77,746.24,735.56,745.69,"1,053,700",741.64
1071,745.37,747,736.28,740.28,"1,453,200",740.5
1072,743.97,745.45,735.55,739.15,"1,290,800",740.525
1073,743.02,745,736.05,736.1,"1,220,100",737.42
1074,738,743.83,731.01,743.09,"1,353,000",749.32
1075,749.16,754.38,744.26,751.72,"1,707,100",755.01
1076,754.01,757.31,752.71,753.2,"1,135,300",756.845
1077,753.98,761,752.69,759,"1,809,300",762.675
1078,760.46,768.05,757.3,766.61,"1,556,000",759.615
1079,769.51,769.9,749.33,753.93,"2,030,500",754.07
1080,758,758.13,750.01,752.67,"1,529,200",755
1081,755.38,760.45,749.55,759.14,"3,060,500",724.865
1082,726.3,736.12,713.61,718.77,"5,951,900",719.76
1083,716.1,723.93,715.59,723.15,"1,959,200",714.4
1084,725.42,725.77,703.03,708.14,"2,744,600",700.67
1085,707.29,708.98,692.36,705.84,"3,098,600",701.86
1086,708.26,714.17,689.55,691.02,"2,867,300",693.31
1087,690.7,697.62,689,693.01,"2,487,700",695.82
1088,697.63,700.64,691,698.21,"1,645,300",694.92
1089,696.87,697.84,692,692.36,"1,543,800",694.38
1090,690.49,699.75,689.01,695.7,"1,693,500",699.02
1091,697.7,702.32,695.72,701.43,"1,683,500",704.985
1092,698.38,711.86,698.11,711.12,"1,826,100",714.355
1093,712,718.71,710,712.9,"1,510,300",719.61
1094,716.75,723.5,715.72,723.18,"1,569,600",718.64
1095,723.41,724.48,712.8,715.29,"1,692,100",714.125
1096,717.06,719.25,709,713.31,"1,360,700",712.96
1097,711.93,716.66,709.26,710.83,"1,314,500",712.065
1098,709.13,718.48,705.65,716.49,"1,317,100",712.815
1099,715.99,721.52,704.11,706.23,"2,001,200",706.115
1100,703.67,711.6,700.63,706.63,"1,766,800",701.4
1101,702.36,706,696.8,700.32,"1,670,200",707.55
1102,701.62,714.58,700.52,709.74,"1,828,400",707.83
1103,706.53,711.48,704.18,704.24,"1,330,700",713.915
1104,706.86,720.97,706.86,720.09,"1,929,500",723.61
1105,720.76,727.51,719.71,725.27,"1,629,200",724.305
1106,722.87,728.33,720.28,724.12,"1,576,300",728.97
1107,724.01,733.94,724,732.66,"1,974,000",735.495
1108,731.74,739.73,731.26,735.72,"2,129,500",733.935
1109,734.53,737.21,730.66,734.15,"1,253,600",728.595
1110,732.5,733.02,724.17,730.4,"1,341,800",725.025
1111,729.27,729.49,720.56,722.34,"1,226,300",719.76
1112,724.91,724.91,714.61,716.55,"1,565,300",719.265
1113,719.84,721.98,716.55,716.65,"1,336,200",724.575
1114,723.96,728.57,720.58,728.28,"1,583,700",725.94
1115,722.87,729.54,722.34,728.58,"988,900",721.16
1116,719.47,725.89,716.43,719.41,"1,216,400",720.975
1117,716.51,725.44,716.51,718.36,"1,258,900",717.795
1118,716.48,722.47,713.12,718.27,"1,306,100",720.145
1119,719,722.98,717.31,718.92,"1,214,500",709.955
1120,714.91,716.65,703.26,710.36,"1,982,500",698.635
1121,708.65,708.82,688.45,691.72,"3,402,400",697.945
1122,698.77,702.48,693.41,693.71,"2,082,500",697.39
1123,698.4,702.77,692.01,695.94,"1,465,600",696.97
1124,699.06,700.86,693.08,697.46,"1,184,300",694.475
1125,697.45,701.95,687,701.87,"2,171,400",681.425
1126,675.17,689.4,673.45,675.22,"4,449,000",667.79
1127,671,672.3,663.28,668.26,"2,629,000",676.665
1128,678.97,680.33,673,680.04,"2,173,800",684.42
1129,683,687.43,681.41,684.11,"1,932,600",687.985
1130,685.47,692.32,683.65,692.1,"1,597,700",696.39
1131,692.2,700.65,692.13,699.21,"1,344,700",692.91
1132,696.06,696.94,688.88,694.95,"1,462,600",695.385
1133,689.98,701.68,689.09,697.77,"1,411,900",693.21
1134,698.08,698.2,688.22,695.36,"1,304,200",701.07
1135,699.5,705.71,696.43,705.63,"1,575,200",711.875
1136,708.05,716.51,707.24,715.09,"1,111,800",719.425
1137,719.12,722.94,715.91,720.64,"1,336,900",720.425
1138,723.62,724,716.85,716.98,"935,900",720.12
1139,721.58,722.21,718.03,720.95,"950,200",722.395
1140,725.73,725.74,719.05,719.85,"1,279,300",728.66
1141,722.71,736.13,721.19,733.78,"1,295,500",732.995
1142,729.89,736.99,729,736.96,"1,227,500",739.615
1143,737.33,742.13,737.1,741.19,"1,289,700",738.76
1144,740.36,741.69,735.83,738.63,"1,026,300",739.9
1145,741.86,743.24,736.56,742.74,"1,259,800",740.055
1146,740.67,742.61,737.5,739.77,"1,032,400",737.98
1147,739.04,741.69,734.27,738.42,"1,186,700",740.73
1148,738.28,744.46,737,741.77,"1,512,500",743.975
1149,747.04,748.65,739.3,745.91,"3,530,200",772.66
1150,772.71,778.55,766.77,768.79,"3,841,500",770.76
1151,761.09,780.43,761.09,772.88,"2,700,500",771.845
1152,768.69,775.84,767.85,771.07,"1,784,500",770.015
1153,767.18,773.21,766.82,773.18,"1,287,400",771.43
1154,772.22,774.07,768.79,771.61,"1,140,300",777.69
1155,773.78,783.04,772.34,782.22,"1,801,200",780.36
1156,782,782.63,778.09,781.76,"1,107,900",784.755
1157,781.1,788.94,780.57,784.26,"1,318,900",784.795
1158,783.75,786.81,782.78,784.68,"786,400",786.36
1159,785,789.75,782.97,784.85,"975,100",781.9
1160,781.5,783.4,780.4,783.22,"740,500",783.8
1161,783.75,787.49,780.11,782.44,"938,200",777.21
1162,780.3,780.98,773.44,777.14,"1,028,000",777.17
1163,777.32,780.81,773.53,779.91,"924,200",779.93
1164,780.01,782.86,777,777.5,"719,400",775.115
1165,775,777.1,773.13,775.42,"861,500",772.295
1166,773.27,774.54,770.05,772.15,"951,400",774.11
1167,775.48,776.44,771.78,772.08,"928,200",770.785
1168,770.58,774.5,767.07,769.64,"1,072,000",767.535
1169,767,771.89,763.18,769.41,"926,900",770.965
1170,769,776.08,765.85,769.54,"1,166,700",770.8
1171,768.74,774.99,766.61,772.15,"847,600",770.655
1172,769.33,774.47,766.84,769.09,"1,130,000",767.235
1173,767.01,769.09,765.38,767.05,"1,248,600",767.66
1174,769.25,771.02,764.3,768.78,"925,100",771.165
1175,773.01,773.92,768.41,771.46,"1,072,700",776.5
1176,773.45,782,771,780.08,"1,442,800",779.465
1177,780,782.73,776.2,780.35,"893,700",776.965
1178,778.59,780.35,773.58,775.32,"1,270,300",766.45
1179,770.1,773.24,759.66,759.66,"1,885,500",762.145
1180,755.13,770.29,754,769.02,"1,311,000",761.01
1181,764.48,766.22,755.8,759.69,"1,395,000",763.395
1182,759.61,767.68,759.11,762.49,"1,087,400",766.88
1183,762.89,773.8,759.96,771.76,"1,305,100",767.205
1184,769.75,769.75,764.66,768.88,"2,049,300",769.22
1185,772.42,774,764.44,765.7,"1,172,800",770.93
1186,769,773.33,768.53,771.41,"978,600",772.73
1187,772.66,777.16,768.3,776.22,"1,167,800",784.145
1188,780,789.85,778.44,787.21,"1,486,200",786.54
1189,786.59,788.93,784.15,786.9,"1,411,900",777.905
1190,782.74,782.74,773.07,774.21,"1,533,200",780.15
1191,775.5,785.99,774.31,783.01,"1,153,200",778.39
1192,777.85,781.81,774.97,781.56,"1,109,800",780.015
1193,781.44,785.8,774.23,775.01,"1,314,700",777.515
1194,776.33,780.94,774.09,777.29,"1,585,300",772.785
1195,774.25,776.07,769.5,772.56,"1,278,800",775.8
1196,776.03,778.71,772.89,776.43,"1,201,400",778.86
1197,779.31,782.07,775.65,776.47,"1,461,200",778.01
1198,779,780.48,775.54,776.86,"1,070,700",775.205
1199,779.66,779.66,770.75,775.08,"933,200",782.625
1200,777.71,789.38,775.87,785.94,"1,174,900",786.43
1201,786.66,792.28,780.58,783.07,"1,372,500",785.095
1202,783.76,788.13,782.06,786.14,"937,400",777.11
1203,781.22,781.22,773,778.19,"1,365,300",779.975
1204,781.65,783.95,776,778.53,"852,500",781.675
1205,779.8,785.85,777.5,779.96,"1,093,000",793.59
1206,787.85,801.61,785.57,795.26,"2,056,900",801.315
1207,798.24,804.6,798.03,801.5,"1,766,800",800
1208,803.3,803.97,796.03,796.97,"1,757,500",796.75
1209,795,799.5,794,799.37,"1,266,200",810
1210,804.9,815.18,804.82,813.11,"1,697,500",810.91
1211,816.68,816.68,805.14,807.67,"1,576,400",801.65
1212,806.34,806.98,796.32,799.07,"1,647,700",797.495
1213,801,803.49,791.5,795.35,"2,749,200",804.54
1214,808.35,815.49,793.59,795.37,"4,269,900",790.43
1215,795.47,796.86,784,784.54,"2,427,300",782.515
1216,782.89,789.49,775.54,783.61,"2,406,400",772.55
1217,778.2,781.65,763.45,768.7,"1,872,400",764.49
1218,767.25,769.95,759.03,762.13,"1,943,200",760.46
1219,750.66,770.36,750.56,762.02,"2,134,800",778.87
1220,774.5,785.19,772.55,782.52,"1,585,100",787.91
1221,783.4,795.63,780.19,790.51,"1,366,900",781.45
1222,779.94,791.23,771.67,785.31,"2,607,100",771.675
1223,791.17,791.17,752.18,762.56,"4,745,200",755.58
1224,756.54,760.78,750.38,754.02,"2,431,800",742.695
1225,755.6,757.85,727.54,736.08,"3,654,400",755.695
1226,746.97,764.42,746.97,758.49,"2,384,000",758.435
1227,755.2,766.36,750.51,764.48,"1,472,600",768.465
1228,766.92,772.7,764.23,771.23,"1,304,000",767.5
1229,771.37,775,760,760.54,"1,547,100",765.15
1230,762.61,769.7,760.6,769.2,"1,330,600",771.98
1231,772.63,776.96,767,768.27,"1,593,100",761.765
1232,767.73,768.28,755.25,760.99,"1,478,400",762.76
1233,764.26,765,760.52,761.68,"587,400",769.665
1234,760,779.53,759.8,768.24,"2,188,200",773.37
1235,771.53,778.5,768.24,770.84,"1,616,600",763.91
1236,770.07,772.99,754.83,758.04,"2,392,900",748.44
1237,757.44,759.85,737.03,747.92,"3,017,900",748.55
1238,744.59,754,743.1,750.5,"1,452,500",758.4
1239,757.71,763.9,752.9,762.52,"1,394,200",763.085
1240,764.73,768.83,757.34,759.11,"1,690,700",763.58
1241,761,771.36,755.8,771.19,"1,761,000",772.705
1242,772.48,778.18,767.23,776.42,"1,488,100",784.225
1243,780,789.43,779.02,789.29,"1,821,900",787.8
1244,785.04,791.25,784.35,789.27,"2,104,100",798.86
1245,793.9,804.38,793.34,796.1,"2,145,200",799.005
1246,797.4,804,794.01,797.07,"1,704,200",797.96
1247,797.34,803,792.92,797.85,"1,626,500",795.575
1248,800.4,800.86,790.29,790.8,"2,443,800",791.965
1249,790.22,797.66,786.27,794.2,"1,232,100",795.96
1250,796.76,798.65,793.27,796.42,"951,000",791.89
1251,795.84,796.68,787.1,794.56,"1,211,300",790.95
1252,792.36,793.32,788.58,791.26,"972,200",790.01
1253,790.9,792.74,787.28,789.91,"623,400",792.76
1254,790.68,797.86,787.66,791.55,"789,100",788.715
1255,793.7,794.23,783.2,785.05,"1,153,800",782.425
1256,783.33,785.93,778.92,782.79,"744,300",0
