772.22,774.07,768.79,771.61,1140300,777.69
773.78,783.04,772.34,782.22,1801200,780.36
782,782.63,778.09,781.76,1107900,784.755
781.1,788.94,780.57,784.26,1318900,784.795
783.75,786.81,782.78,784.68,786400,786.36
785,789.75,782.97,784.85,975100,781.9
781.5,783.4,780.4,783.22,740500,783.8
783.75,787.49,780.11,782.44,938200,777.21
780.3,780.98,773.44,777.14,1028000,777.17
777.32,780.81,773.53,779.91,924200,779.93
780.01,782.86,777,777.5,719400,775.115
775,777.1,773.13,775.42,861500,772.295
773.27,774.54,770.05,772.15,951400,774.11
775.48,776.44,771.78,772.08,928200,770.785
770.58,774.5,767.07,769.64,1072000,767.535
767,771.89,763.18,769.41,926900,770.965
769,776.08,765.85,769.54,1166700,770.8
768.74,774.99,766.61,772.15,847600,770.655
769.33,774.47,766.84,769.09,1130000,767.235
767.01,769.09,765.38,767.05,1248600,767.66
769.25,771.02,764.3,768.78,925100,771.165
773.01,773.92,768.41,771.46,1072700,776.5
773.45,782,771,780.08,1442800,779.465
780,782.73,776.2,780.35,893700,776.965
778.59,780.35,773.58,775.32,1270300,766.45
770.1,773.24,759.66,759.66,1885500,762.145
755.13,770.29,754,769.02,1311000,761.01
764.48,766.22,755.8,759.69,1395000,763.395
759.61,767.68,759.11,762.49,1087400,766.88
762.89,773.8,759.96,771.76,1305100,767.205
769.75,769.75,764.66,768.88,2049300,769.22
772.42,774,764.44,765.7,1172800,770.93
769,773.33,768.53,771.41,978600,772.73
772.66,777.16,768.3,776.22,1167800,784.145
780,789.85,778.44,787.21,1486200,786.54
786.59,788.93,784.15,786.9,1411900,777.905
782.74,782.74,773.07,774.21,1533200,780.15
775.5,785.99,774.31,783.01,1153200,778.39
777.85,781.81,774.97,781.56,1109800,780.015
781.44,785.8,774.23,775.01,1314700,777.515
776.33,780.94,774.09,777.29,1585300,772.785
774.25,776.07,769.5,772.56,1278800,775.8
776.03,778.71,772.89,776.43,1201400,778.86
779.31,782.07,775.65,776.47,1461200,778.01
779,780.48,775.54,776.86,1070700,775.205
779.66,779.66,770.75,775.08,933200,782.625
777.71,789.38,775.87,785.94,1174900,786.43
786.66,792.28,780.58,783.07,1372500,785.095
783.76,788.13,782.06,786.14,937400,777.11
781.22,781.22,773,778.19,1365300,779.975
781.65,783.95,776,778.53,852500,781.675
779.8,785.85,777.5,779.96,1093000,793.59
787.85,801.61,785.57,795.26,2056900,801.315
798.24,804.6,798.03,801.5,1766800,800
803.3,803.97,796.03,796.97,1757500,796.75
795,799.5,794,799.37,1266200,810
804.9,815.18,804.82,813.11,1697500,810.91
816.68,816.68,805.14,807.67,1576400,801.65
806.34,806.98,796.32,799.07,1647700,797.495
801,803.49,791.5,795.35,2749200,804.54
808.35,815.49,793.59,795.37,4269900,790.43
795.47,796.86,784,784.54,2427300,782.515
782.89,789.49,775.54,783.61,2406400,772.55
778.2,781.65,763.45,768.7,1872400,764.49
767.25,769.95,759.03,762.13,1943200,760.46
750.66,770.36,750.56,762.02,2134800,778.87
774.5,785.19,772.55,782.52,1585100,787.91
783.4,795.63,780.19,790.51,1366900,781.45
779.94,791.23,771.67,785.31,2607100,771.675
791.17,791.17,752.18,762.56,4745200,755.58
756.54,760.78,750.38,754.02,2431800,742.695
755.6,757.85,727.54,736.08,3654400,755.695
746.97,764.42,746.97,758.49,2384000,758.435
755.2,766.36,750.51,764.48,1472600,768.465
766.92,772.7,764.23,771.23,1304000,767.5
771.37,775,760,760.54,1547100,765.15
762.61,769.7,760.6,769.2,1330600,771.98
772.63,776.96,767,768.27,1593100,761.765
767.73,768.28,755.25,760.99,1478400,762.76
764.26,765,760.52,761.68,587400,769.665
760,779.53,759.8,768.24,2188200,773.37
771.53,778.5,768.24,770.84,1616600,763.91
770.07,772.99,754.83,758.04,2392900,748.44
757.44,759.85,737.03,747.92,3017900,748.55
744.59,754,743.1,750.5,1452500,758.4
757.71,763.9,752.9,762.52,1394200,763.085
764.73,768.83,757.34,759.11,1690700,763.58
761,771.36,755.8,771.19,1761000,772.705
772.48,778.18,767.23,776.42,1488100,784.225
780,789.43,779.02,789.29,1821900,787.8
785.04,791.25,784.35,789.27,2104100,798.86
793.9,804.38,793.34,796.1,2145200,799.005
797.4,804,794.01,797.07,1704200,797.96
797.34,803,792.92,797.85,1626500,795.575
800.4,800.86,790.29,790.8,2443800,791.965
790.22,797.66,786.27,794.2,1232100,795.96
796.76,798.65,793.27,796.42,951000,791.89
795.84,796.68,787.1,794.56,1211300,790.95
792.36,793.32,788.58,791.26,972200,790.01
790.9,792.74,787.28,789.91,623400,792.76
790.68,797.86,787.66,791.55,789100,788.715
793.7,794.23,783.2,785.05,1153800,782.425
