Open,High,Low,Close,Volume,Stock,,Open,High,Low,Close,Volume
554.43,557.34,551.15,"1,114.26",3551800,563.105,,0.562109519,0.558120263,0.53844793,0.858646969,0.141926312
560.4,567.72,558.49,"1,135.74",5124300,568.025,,0.574298665,0.579100556,0.552875732,0.888248832,0.204901882
570.86,571.52,564.53,"1,138.11",4501700,565.325,,0.595655192,0.586781203,0.564748201,0.891514959,0.179967962
569.59,569.97,560.68,"1,127.15",4184500,563.22,,0.593062191,0.583648307,0.557180485,0.876410843,0.167264718
567.41,567.41,559.03,"1,127.09",4302900,563.905,,0.588611213,0.578473977,0.553937178,0.876328156,0.172006408
561.13,571.31,556.5,"1,119.91",4855800,567.645,,0.57578913,0.586356746,0.548964107,0.866433306,0.194148979
566.85,573.35,561.94,"1,146.25",4983700,572.55,,0.587467843,0.59048004,0.559657192,0.902732798,0.199271125
574.34,575.34,569.76,"1,145.48",3915000,574.33,,0.602760423,0.594502274,0.575028502,0.901671651,0.156471766
572.4,576.8,571.86,"1,153.05",3380300,574.055,,0.598799461,0.597453259,0.579156347,0.912103965,0.13505807
576.27,578.15,569.96,"1,147.38",5422800,576.665,,0.606700968,0.60018191,0.57542163,0.904290065,0.216856227
578.3,579.83,573.5,"1,160.51",3974500,579.515,,0.610845686,0.603577564,0.582379998,0.922384686,0.158854626
581.13,581.76,577.27,"1,161.83",3154500,577.05,,0.61662379,0.607478525,0.589790463,0.924203795,0.126015218
577.83,579.07,575.03,"1,156.92",3912700,567.01,,0.609886071,0.602041435,0.585387428,0.917437261,0.156379656
573.36,574.62,559.4,"1,120.75",7814000,550.13,,0.600759525,0.593046993,0.554664465,0.867590921,0.312619143
560.95,561.15,539.11,"1,098.21",8739800,556.835,,0.575421618,0.565821122,0.514781617,0.836528258,0.349695635
553.09,560.77,552.9,"1,119.94",4436900,553.22,,0.559373596,0.565053057,0.541887801,0.86647465,0.177372847
557.47,558.78,547.66,"1,103.89",4777500,567.805,,0.568316387,0.561030824,0.531587844,0.844355939,0.191013216
570.36,574.09,561.52,"1,132.28",10220800,582.235,,0.594634326,0.591975745,0.558831623,0.883480562,0.409006808
583.49,591.05,573.42,"1,177.74",11174200,576.27,,0.62144228,0.626255685,0.582222746,0.94612957,0.447188626
587.4,588.65,563.89,"1,130.33",9172400,570.86,,0.629425456,0.62140475,0.563490191,0.880793242,0.367020425
566.87,575.34,566.38,"1,135.04",5644800,567.57,,0.587508677,0.594502274,0.568384637,0.887284153,0.225746896
569.56,573.24,561.9,"1,140.07",4806800,574.77,,0.593000939,0.590257706,0.559578567,0.894216061,0.192186624
573.42,577.91,571.63,"1,156.78",3907600,582.43,,0.600882029,0.599696817,0.57870425,0.917244326,0.15617541
581.63,586.75,578.11,"1,174.22",5292000,585.66,,0.617644657,0.617564426,0.591441601,0.941278613,0.211617942
583.71,588.99,582.33,"1,169.72",3904800,588.815,,0.621891461,0.622091966,0.599736604,0.935077105,0.156063276
587.88,593.71,583.92,"1,186.92",4116900,590.63,,0.630405488,0.631632137,0.602861973,0.958780646,0.164557469
592.28,592.78,588.48,"1,183.44",3461800,592.67,,0.639389113,0.6297524,0.611825294,0.953984813,0.138321986
588.17,597.71,587.63,"1,196.61",3686400,597.06,,0.630997591,0.639717029,0.610154499,0.972134559,0.14731678
595.57,599.95,594.17,"1,199.51",4389700,600.965,,0.646106415,0.644244568,0.623009789,0.976131086,0.175482579
598.46,604.17,597.76,"1,207.56",4233500,599.43,,0.652007024,0.652774128,0.630066439,0.987224894,0.169227072
600.4,602.35,596.51,"1,199.05",4222900,599.53,,0.655967986,0.649095503,0.627609388,0.975497154,0.168802563
599.32,601.19,597.87,"1,200.81",3414300,600.925,,0.653762914,0.646750884,0.630282659,0.977922633,0.136419704
601.65,602.68,599.17,"1,200.49",3738500,604.05,,0.658520152,0.649762506,0.632837992,0.977481637,0.149403284
600.43,607.8,600.3,"1,209.19",3361100,606.455,,0.656029238,0.660111167,0.635059166,0.989471218,0.134289147
605.7,609.96,602.95,"1,216.66",2888100,608.38,,0.666789171,0.664477009,0.640268113,0.999765721,0.115346416
609.71,612.15,604.61,"1,216.83",3979100,608.03,,0.67497652,0.668903487,0.643531077,1,0.159038847
606.92,609.83,606.23,"1,215.87",2529400,605.335,,0.669280085,0.66421425,0.646715415,0.998677012,0.100981177
607.89,609.81,600.86,"1,212.32",4644500,597.75,,0.671260566,0.664173825,0.636159925,0.993784711,0.185686824
601.12,601.66,593.84,"1,199.40",4225300,604.11,,0.657438033,0.647700859,0.622361127,0.975979494,0.168898678
605.23,605.73,602.49,"1,211.58",2946300,606.35,,0.665829556,0.655927236,0.639363919,0.992764908,0.117677213
605.26,609.26,603.44,"1,214.92",2479700,608.905,,0.665890808,0.663062153,0.641231277,0.997367805,0.098990789
608.86,610.79,607.02,"1,216.27",2545600,607.33,,0.673241047,0.666154624,0.648268271,0.999228257,0.101629956
611.11,611.2,603.46,"1,211.46",3041500,603.175,,0.677834946,0.666983325,0.64127059,0.992599534,0.121489788
605.58,606.55,599.8,"1,208.25",2438200,600.49,,0.666544163,0.657584639,0.634076345,0.988175792,0.097328795
604.62,604.89,596.09,"1,196.70",3438800,595.775,,0.664584099,0.654229409,0.626783819,0.972258589,0.137400881
595.97,601.67,589.88,"1,203.99",3943200,596.58,,0.646923108,0.647721071,0.614577191,0.982305031,0.157601121
601.72,602.99,590.17,"1,185.80",4708600,588.645,,0.658663073,0.650389085,0.615147226,0.957237159,0.188253905
588.79,593.21,584.08,"1,169.59",4604900,591.58,,0.632263465,0.630621526,0.603176475,0.934897951,0.184100921
587.42,596.3,586.86,"1,188.84",4340300,598.9,,0.629466291,0.636867105,0.608640956,0.961426622,0.173504205
595.1,603.5,594.3,"1,207.94",3643500,599.35,,0.645146801,0.651419909,0.623265322,0.987748577,0.145598718
603.64,603.73,594.97,"1,195.97",3237800,599,,0.662583201,0.65188479,0.624582301,0.971252567,0.129351221
597.73,602.55,595.45,"1,193.88",3381900,595.79,,0.650516558,0.649499747,0.625525809,0.968372311,0.135122147
600.9,602.56,589.02,"1,179.80",6441000,580.54,,0.656988852,0.64951996,0.61288674,0.948968483,0.25763316
589.88,590.24,570.84,"1,154.76",6096800,577.05,,0.634488954,0.624618494,0.577151394,0.914460538,0.243848618
580.82,582.74,571.36,"1,155.55",4838400,573.62,,0.615990853,0.609459323,0.578173527,0.915549247,0.193452143
578.84,583.6,563.64,"1,128.87",5179200,558.925,,0.611948222,0.611197575,0.562998781,0.878781197,0.207100521
566.44,566.44,551.41,556.93,13100,561.01,,0.586630732,0.576513391,0.538958997,0.090583355,0.00020825
559.66,564.88,557.14,558.46,41200,560.43,,0.572787782,0.573360283,0.550222117,0.092691868,0.0013336
565.34,565.45,555.41,555.45,10800,562.035,,0.584384826,0.57451238,0.546821559,0.088543748,0.000116139
557.18,566.89,557.18,565.61,7900,581.91,,0.567724284,0.577422941,0.550300743,0.102545374,0
598.35,603.17,560.65,565.45,147100,574.13,,0.651782433,0.650752906,0.557121516,0.102324876,0.00557469
568.29,585.67,562.59,568.18,5099100,558.85,,0.590407938,0.615381506,0.560934859,0.106087124,0.203892671
573.08,576.19,541.51,541.65,6369300,536.345,,0.600187839,0.596220313,0.519499155,0.069525791,0.254761714
539.26,546.98,525.71,536.68,4401600,546.805,,0.531136429,0.537180394,0.488442033,0.062676571,0.175959151
541.11,553.48,540.13,553.38,3151200,557.63,,0.534913635,0.550318343,0.516786571,0.085691055,0.12588306
558.09,563.82,551.44,562.6,3330800,550.935,,0.569582261,0.571217787,0.539017966,0.098397255,0.133075691
563.45,563.45,538.42,539.47,4036800,531.805,,0.58052595,0.570469934,0.513425325,0.066521505,0.16134962
531.09,538.52,525.09,529.15,3924800,535.36,,0.51445547,0.520080849,0.487223336,0.052299381,0.156864237
536.78,542.61,528.11,531.06,2575000,527.01,,0.526072931,0.52834765,0.493159571,0.054931577,0.102807369
535.35,536.98,517.04,534.97,3855000,546.995,,0.523153252,0.516968166,0.471399929,0.060319998,0.154068883
541.51,555.47,538.52,555.02,4893200,538.85,,0.535730328,0.554340576,0.513621889,0.08795116,0.195646776
547.31,548,529.7,534.63,6809500,529.695,,0.547572379,0.539242041,0.496284939,0.059851439,0.272390869
534.63,535.23,524.16,527.17,2566700,530.915,,0.521683205,0.513431026,0.48539529,0.049570718,0.10247497
527.19,535.76,526.07,533.35,2365300,528.61,,0.506492711,0.514502274,0.489149664,0.058087455,0.094409291
532.33,532.41,524.81,525.5,2052300,525.44,,0.516987219,0.507731177,0.486672957,0.047269269,0.081874249
528.62,530.19,520.69,523.72,1883100,518.635,,0.509412389,0.503244063,0.478574517,0.044816229,0.075098118
521.08,523.26,514.01,514.77,2100300,509.3,,0.494017722,0.489236988,0.465444038,0.032482119,0.083796556
515.76,517.18,501.42,515.73,3335500,521.46,,0.483155703,0.476947954,0.440696623,0.033805107,0.133263917
515.48,528.01,514.91,526.26,2699000,523.82,,0.482584017,0.498837797,0.467213115,0.048316635,0.107773328
526.16,526.55,521.09,525.22,1751100,526.96,,0.504389726,0.495886812,0.479360774,0.046883398,0.069811774
525.67,531.47,522.45,529.9,1905500,528.355,,0.503389277,0.505831228,0.482034045,0.053332966,0.075995194
532.3,532.54,524.17,526.48,1688500,523.67,,0.516925967,0.507993936,0.485414947,0.04861982,0.067304766
523.38,527.45,519.89,526.36,1024100,519.51,,0.498713708,0.497705912,0.477002005,0.048454446,0.040696836
523.79,525.37,513.65,513.73,1689000,508.595,,0.499550819,0.493501769,0.464736408,0.031048882,0.06732479
514.38,515.27,501.92,508.56,3224300,510.435,,0.480338111,0.473087418,0.441679443,0.023924038,0.128810573
507.07,515.81,505.06,509.6,2021300,510.65,,0.465413043,0.474178878,0.447851555,0.025357276,0.080632759
509.35,518.48,502.82,517.31,2439400,523.165,,0.470068194,0.479575543,0.44344852,0.035982526,0.097376852
522.08,528.74,517.59,528.47,1912500,531.33,,0.496059455,0.50031329,0.472481032,0.051362265,0.076275531
529.44,534.6,528.06,531.63,1653400,527.695,,0.51108661,0.512157655,0.493061289,0.055717101,0.065899079
531.54,531.54,523.85,525.21,1191700,520.215,,0.51537425,0.505972713,0.484785942,0.046869617,0.047408891
524.26,524.43,516,518.56,1704300,517.2,,0.500510433,0.491601819,0.469355663,0.037705167,0.067937525
519.96,520.37,514.03,519.2,1485200,522.25,,0.491730981,0.483395654,0.465483351,0.038587159,0.059162996
518.28,528.33,516.17,527.41,1277700,529.81,,0.48830087,0.499484588,0.469689822,0.049901465,0.050853024
528.29,534.76,524.86,528.32,1784700,534.08,,0.508738617,0.512481051,0.486771239,0.051155548,0.071157389
531.44,537.71,530.45,537.46,1196200,542.7,,0.515170076,0.518443658,0.49775917,0.063751499,0.047589107
539.65,546.1,539.3,543.57,1615800,547.165,,0.531932704,0.535401718,0.515155089,0.072171768,0.064393272
545.76,552.12,542.21,551.19,1932100,558.64,,0.544407693,0.54756948,0.520875103,0.082672988,0.077060473
554.48,564.45,552.83,564.4,2104100,562.875,,0.562211605,0.572491157,0.541750206,0.100877858,0.083948738
563.02,566.29,559.46,560.14,1652000,559.82,,0.579648005,0.576210207,0.554782404,0.095007097,0.065843012
561.81,562.46,557.18,558.55,1354100,557.1,,0.577177508,0.568468924,0.550300743,0.092815898,0.053912695
559.26,559.81,554.39,558.36,1771100,551.8,,0.571971089,0.563112683,0.544816606,0.092554056,0.070612735
559.16,559.36,544.24,552.41,1435000,545.945,,0.571766916,0.562203133,0.524865354,0.084354285,0.057152583
549.48,550.83,541.06,543.45,1866600,542.19,,0.55200294,0.544962102,0.518614617,0.072006394,0.074437325
540.02,547.11,537.27,543.17,1816400,548.195,,0.532688146,0.537443153,0.511164839,0.071620523,0.072426912
544.9,553.43,542.96,552.38,1689100,551.98,,0.542651803,0.550217281,0.522349334,0.084312942,0.067328795
556.53,556.53,547.43,554.81,1736700,557.94,,0.566397158,0.556483072,0.531135747,0.087661756,0.069235082
555.62,561.36,554.52,560.58,1467500,559.215,,0.564539181,0.566245579,0.545072139,0.095613467,0.058454145
558.98,562.06,556.37,559.02,1351700,555.925,,0.571399404,0.567660435,0.548708574,0.093463611,0.05381658
556.47,558.35,553.5,557.31,1100100,551.71,,0.566274654,0.560161698,0.543067186,0.091107038,0.043740489
555.77,556.46,546.96,549.84,1458400,547.43,,0.564845441,0.556341587,0.530211896,0.080812535,0.058089708
550.75,550.79,544.07,550.25,1220500,544.08,,0.554595941,0.544881253,0.524531195,0.081377562,0.048562275
547.76,548.12,540.04,542.79,1702500,540.84,,0.548491159,0.539484588,0.516609663,0.07109684,0.067865439
542.71,543.83,537.85,541.52,1444500,547.275,,0.538180408,0.530813542,0.51230491,0.069346637,0.05753304
543.37,552.04,542.51,551.85,1741700,550.245,,0.539527951,0.547407782,0.521464795,0.083582542,0.069435322
552.72,553.48,547.01,553.38,2456800,552.47,,0.558618155,0.550318343,0.530310178,0.085691055,0.098073688
555.33,556.05,548.89,554.84,4508300,558.09,,0.563947078,0.555512885,0.534005582,0.087703099,0.180232279
553.63,563.45,552.73,563.4,1536800,565.275,,0.560476132,0.570469934,0.541553642,0.099499745,0.061229475
563.64,571.08,559.47,563.07,2207100,571.02,,0.58091388,0.585891865,0.55480206,0.099044968,0.088073688
563.71,578.37,563.67,577.07,1969300,575.57,,0.581056801,0.600626579,0.563057751,0.118338547,0.07855026
579.41,580.86,570.28,574.42,1741900,575.255,,0.613112009,0.605659424,0.576050635,0.114686548,0.069443332
575.6,578.28,572.23,575.66,2236900,575.58,,0.605333007,0.600444669,0.579883634,0.116395408,0.089267121
577.08,577.98,573.18,573.7,1313700,578.935,,0.608354772,0.599838302,0.581750993,0.113694307,0.052294754
576.74,582.8,575.07,581.07,1447900,581.32,,0.607660582,0.609580596,0.585466053,0.123850998,0.057669203
581.75,583.84,578.8,580.74,1056300,581.37,,0.617889665,0.611682668,0.592797893,0.123396221,0.041986384
581.75,583.41,579.33,583.13,714100,581.41,,0.617889665,0.610813542,0.593839682,0.126689911,0.028281938
582.16,584.82,578,580.66,1064600,571.26,,0.618726775,0.613663466,0.59122538,0.123285972,0.042318783
576.08,577.94,564.58,569.53,1909500,571.48,,0.606313039,0.599757453,0.564846483,0.107947577,0.076155386
570.02,575.14,567.82,574.5,1116700,569.235,,0.593940136,0.594098029,0.571215159,0.114796797,0.044405286
564.36,575.01,563.46,569.54,1356700,574.56,,0.582383927,0.59383527,0.562644966,0.107961358,0.05401682
570.34,579.26,569.86,577.59,1621700,580.03,,0.594593491,0.602425467,0.575225066,0.119055166,0.064629555
581,583.61,576.45,583.27,1854000,579.59,,0.616358365,0.611217787,0.588178637,0.126882847,0.073932719
584.14,584.2,574.98,583.18,1623000,583.7,,0.622769407,0.612410308,0.585289146,0.126758816,0.064681618
586.39,586.79,580.61,581.06,1397100,573.225,,0.627363306,0.617645275,0.596355702,0.123837217,0.055634762
577.94,579.4,567.05,572.16,3016500,587.79,,0.610110662,0.602708439,0.569701616,0.111572013,0.120488586
591.38,595.17,580.41,593.45,4014100,588.2,,0.637551554,0.634583123,0.595962574,0.140912035,0.160440529
590.13,592.77,583.63,587.86,2062100,593.495,,0.634999387,0.629732188,0.602291937,0.133208384,0.08226672
589.1,598.01,588.98,593.11,1699100,593.545,,0.632896402,0.640323396,0.612808114,0.140443477,0.067729275
591.61,596.21,590.88,594.35,1233100,594.005,,0.638021152,0.636685195,0.616542831,0.142152337,0.04906688
594.82,597.86,590.15,591.73,1035100,587.83,,0.644575115,0.640020212,0.615107914,0.138541681,0.041137365
588.78,590.24,585.42,587.41,932400,587.015,,0.632243048,0.624618494,0.605810434,0.132588234,0.037024429
586.46,590.88,583.15,588.98,986800,585.005,,0.627506227,0.625912077,0.601348429,0.134751871,0.039203044
587.14,588.09,581.92,584.01,1349800,585.145,,0.628894606,0.620272865,0.598930692,0.12790265,0.053740489
584.94,587.89,582.4,585.81,1016400,575.245,,0.624402793,0.619868621,0.599874199,0.130383253,0.040388466
579.01,582.05,568.44,570.03,2102700,567.845,,0.612295316,0.608064679,0.572433856,0.108636633,0.083892671
568.84,574.38,561.31,564.52,1955200,568.165,,0.591530891,0.5925619,0.558418839,0.101043231,0.077985583
567.48,573.77,562.56,571.58,1427300,565.74,,0.588754135,0.591328954,0.560875889,0.110772708,0.056844213
568.49,570.41,561.07,563.52,1551200,563.805,,0.590816285,0.584537645,0.557947085,0.099665119,0.061806167
560.24,569.14,558.47,564.82,1334300,563.945,,0.573971987,0.581970692,0.552836419,0.101456665,0.053119744
566.44,568.33,559.56,561.82,1110900,563.755,,0.586630732,0.580333502,0.554978968,0.097322327,0.044173008
562.02,568.69,558.82,567.21,1494700,566.69,,0.577606272,0.581061142,0.553524394,0.104750355,0.059543452
568.43,568.93,564.45,566.33,1214700,561.845,,0.590693781,0.581546235,0.56459095,0.103537616,0.048329996
562.97,564.35,559.34,561.19,1542000,568.815,,0.579545919,0.572289035,0.554546527,0.096454116,0.061437725
565.76,573.43,564.2,573.21,1439200,572.82,,0.585242354,0.590641738,0.56409954,0.113019032,0.057320785
574.6,576.32,569.32,573.08,985400,573.375,,0.603291274,0.596483072,0.57416362,0.112839877,0.039146976
576.28,577.79,568.96,571.91,1519100,578.665,,0.606721385,0.59945427,0.573455989,0.111227485,0.060520625
574.53,582.91,574.42,580.57,1284100,584.065,,0.603148352,0.609802931,0.584188387,0.123161942,0.051109331
583.4,585.73,582.4,585.25,978600,583.03,,0.621258524,0.615502779,0.599874199,0.12961151,0.03887465
584.28,585.09,580.97,582.89,1036700,581.225,,0.623055249,0.614209197,0.597063333,0.126359164,0.041201442
582.22,582.9,579.55,581.77,914800,581.34,,0.618849279,0.609782719,0.594272123,0.124815677,0.036319584
581.99,583.63,579.05,580.96,789000,580.405,,0.618379681,0.611258211,0.593289303,0.123699406,0.031281538
583.12,583.4,577.41,578.61,1361400,577.605,,0.620686839,0.61079333,0.590065652,0.120460841,0.054205046
579.67,580.21,575,576.28,1639600,572.725,,0.61364286,0.604345629,0.585328459,0.117249838,0.065346416
575.69,576.91,568.54,569.44,1703300,568.615,,0.605516763,0.597675594,0.57263042,0.107823546,0.067897477
568,571.68,565.55,567.64,1292900,567.995,,0.589815836,0.587104598,0.566753155,0.105342943,0.051461754
569.77,570.47,565.52,570.03,1083700,572.94,,0.593429703,0.584658919,0.566694186,0.108636633,0.0430837
570.28,576.25,569.63,575.75,1578400,577.41,,0.594470987,0.596341587,0.574772969,0.116519438,0.062895475
578.41,581.39,573.43,576.36,1215100,581.015,,0.611070276,0.606730672,0.582242403,0.117360087,0.048346015
578.41,584.4,577.63,580.39,1458100,582.65,,0.611070276,0.612814553,0.590498093,0.122913882,0.058077693
582.38,584.94,580.36,584.48,1632300,587.42,,0.619175957,0.613906013,0.595864292,0.128550363,0.065054065
584.99,590.15,584.69,588.11,1431000,582.9,,0.62450488,0.624436584,0.604375516,0.133552913,0.056992391
587.29,587.39,578.41,579.42,1287200,578.63,,0.629200866,0.618858009,0.592031293,0.121577112,0.05123348
579.91,581.9,575.36,581.5,977300,577.45,,0.614132876,0.607761496,0.586036089,0.124443587,0.038822587
578.77,580.22,574.68,579.76,1221000,576.47,,0.6118053,0.604365841,0.584699454,0.122045671,0.048582299
579.41,580.05,572.89,574.04,1601600,570.015,,0.613112009,0.604022233,0.581180957,0.114162865,0.06382459
571.37,573.38,566.65,571.53,1597500,575.5,,0.596696476,0.590540677,0.56891536,0.110703802,0.063660392
571.19,579.91,571.09,578.36,1480300,581.55,,0.596328964,0.603739262,0.577642804,0.120116313,0.05896676
578.42,585.91,577.19,583.17,1692800,585.665,,0.611090694,0.615866599,0.589633211,0.126745035,0.067476972
585.39,587.93,583.4,587.66,1444500,591.37,,0.625321573,0.619949469,0.60183984,0.132932762,0.05753304
589.88,594.85,587.89,594.45,3736600,587.09,,0.634488954,0.633936331,0.610665566,0.142290148,0.149327193
592.19,592.32,581.86,585.76,1689500,582.325,,0.639205358,0.628822638,0.598812753,0.130314348,0.067344814
585.24,585.24,579.41,579.54,1471400,583.475,,0.625015313,0.61451238,0.593996934,0.121742486,0.058610332
579.87,588.02,578.93,586.38,1728100,579.49,,0.614051207,0.620131379,0.593053426,0.131168777,0.068890669
585.94,586.37,572.61,573.49,1925900,575.375,,0.626444526,0.616796362,0.580630578,0.113404903,0.076812175
574.48,577.66,573.09,575.52,1443600,573.11,,0.603046266,0.599191511,0.581574085,0.116202472,0.057496996
570.18,576.61,569.61,574.78,1282400,574.77,,0.594266814,0.597069227,0.574733656,0.115182669,0.051041249
575.35,578.26,571.28,575.78,1621700,570.73,,0.604822573,0.600404245,0.578016276,0.116560782,0.064629555
574.43,576,565.46,566.71,1445400,566.06,,0.602944179,0.595836281,0.566576247,0.104061298,0.057569083
565.76,570.34,561.78,568.52,1178400,573.285,,0.585242354,0.58439616,0.55934269,0.106555683,0.046876252
571.48,575.64,570.93,573.7,1141700,576.14,,0.596921067,0.595108641,0.577328301,0.113694307,0.045406488
577.22,579.41,572.87,575.77,1214600,567.945,,0.608640614,0.602728651,0.581141644,0.116547001,0.048325991
572.83,573.69,562.2,562.2,1911300,564.135,,0.599677406,0.591167256,0.560168259,0.09784601,0.076227473
564.02,572.31,555.96,570.93,1990800,563.73,,0.581689738,0.588377969,0.547902661,0.109876935,0.079411294
569.62,569.93,557.53,559.34,2524800,553.07,,0.593123443,0.583567458,0.550988717,0.093904607,0.100796956
556.19,563.58,542.56,543,3081900,539.82,,0.565702969,0.570732693,0.521563077,0.071386244,0.123107729
543.5,548,531.64,531.75,2581600,538.7,,0.539793377,0.539242041,0.500098282,0.055882475,0.103071686
537.42,545.69,531.71,536.47,2222500,524.11,,0.52737964,0.534573017,0.500235877,0.062387167,0.088690429
529.56,531.34,516.88,528.58,3719300,520.785,,0.511331618,0.505568469,0.471085427,0.051513857,0.148634361
517.58,527.98,513.59,523.07,3708500,518.335,,0.486871657,0.49877716,0.464618469,0.043920455,0.148201842
525.81,529.53,507.14,509.77,5539300,513.52,,0.503675119,0.501910056,0.451940087,0.025591555,0.221521826
508.06,520.33,506.71,519.41,2607500,521.52,,0.467434358,0.483314805,0.451094862,0.038876562,0.104108931
523.75,525.35,517.69,525.1,2336200,532.835,,0.499469149,0.493461344,0.472677596,0.046718024,0.093243893
528.44,538.32,527.35,531.25,2919200,540.05,,0.509044877,0.519676604,0.491665684,0.055193418,0.11659191
537.84,545.72,534.38,542.49,2348800,538.855,,0.528237168,0.534633653,0.505484137,0.070683406,0.093748498
542.87,543.39,534.32,538.3,1973100,539.24,,0.538507085,0.529924204,0.505366199,0.064909113,0.078702443
535.56,542.92,535.56,539.29,1185300,543.81,,0.523582016,0.528974229,0.507803593,0.066273445,0.047152583
541.51,547.48,540.14,547.4,1270900,549.075,,0.535730328,0.538191006,0.516806227,0.07744994,0.050580697
548.49,552.67,545.48,547.83,1770500,546.655,,0.549981624,0.548681152,0.527302748,0.078042529,0.070588706
547.45,551.29,542.02,548.8,1455600,555.635,,0.547858222,0.545891865,0.520501631,0.079379298,0.057977573
557.82,558.04,553.23,557.55,2035000,554.045,,0.569030994,0.559535119,0.542536463,0.091437785,0.081181418
553.98,556.37,551.72,553.7,1382200,550.89,,0.561190739,0.556159677,0.539568345,0.086132051,0.055038046
551.49,553.98,547.8,552.59,1244200,548.92,,0.556106823,0.551328954,0.531863034,0.084602346,0.049511414
555.28,555.28,542.56,544.43,2032200,542.44,,0.563844992,0.553956544,0.521563077,0.073356945,0.081069283
544.01,545.39,539.49,540.56,1333200,540.955,,0.54083466,0.53396665,0.515528561,0.068023648,0.053075691
544.71,544.71,537.2,539.53,1633700,543.815,,0.542263874,0.532592218,0.511027244,0.066604192,0.065110132
539.98,548.09,539.54,545.99,1134600,547.615,,0.532606476,0.539423951,0.515626843,0.075506801,0.045122147
546.99,550.43,544.8,548.78,965500,546.315,,0.546919025,0.544153613,0.525966112,0.079351736,0.03835002
548.88,548.95,543.68,545.81,1129600,545.14,,0.5507779,0.541162203,0.523764595,0.075258741,0.044921906
548.29,548.29,541.99,543.89,1339300,542.925,,0.549573278,0.539828196,0.520442662,0.072612764,0.053319984
545.18,545.18,540.67,542.91,1289500,537.45,,0.543223488,0.533542193,0.517848017,0.071262214,0.051325591
542.09,542.3,532.6,535.04,1726000,536.585,,0.536914533,0.527721071,0.501985297,0.060416466,0.068806568
536.03,540.46,532.71,533.57,1962600,532.7,,0.524541631,0.524002021,0.502201517,0.05839064,0.078281938
533.54,536.77,528.63,535.52,1392200,531.635,,0.519457716,0.516543709,0.494181704,0.06107796,0.055438526
529.8,533.64,529.63,533.37,1563300,537.875,,0.511821634,0.510217281,0.496147344,0.058115017,0.062290749
540.13,540.66,535.09,536.03,2224200,537.68,,0.532912736,0.524406266,0.506879742,0.061780797,0.08875851
536.18,541.21,534.15,537.79,1706300,539.81,,0.524847891,0.525517938,0.50503204,0.064206276,0.068017621
537.52,542.49,537.13,539.6,1789900,537.82,,0.527583813,0.528105104,0.510889649,0.06670066,0.071365639
539.4,540.07,535.57,538.89,1522900,537.825,,0.531422271,0.523213744,0.50782325,0.0657222,0.060672807
539.14,540.52,535.13,540.35,1148300,535.165,,0.530891421,0.524123295,0.506958368,0.067734245,0.045670805
537.42,539.93,530.4,532.34,2115300,531.19,,0.52737964,0.522930773,0.497660888,0.056695561,0.084397277
532.05,534.03,528.35,532.29,1526600,531.17,,0.516415534,0.511005558,0.493631324,0.056626655,0.060820985
529.98,534.53,527.81,529.87,1277900,531.505,,0.512189146,0.51201617,0.492569879,0.053291622,0.050861033
529.71,535.87,527.14,535.84,1392100,527.135,,0.511637878,0.514724608,0.491252899,0.061518956,0.055434521
529.55,531.43,522.84,523.82,2565600,525.955,,0.511311201,0.505750379,0.482800645,0.04495404,0.102430917
525.69,529.55,522.36,525.54,2329300,525.9,,0.503430111,0.50195048,0.481857137,0.047324394,0.092967561
520.71,532.73,519.07,531.91,1871300,529.49,,0.493262281,0.508377969,0.47539018,0.056102973,0.074625551
531.62,534.86,524.12,524.62,1712200,529.06,,0.515537588,0.512683173,0.485316665,0.04605653,0.068253905
526.35,532.46,525.66,526.89,1610800,522.145,,0.504777655,0.507832239,0.488343751,0.049184846,0.064193032
522.08,527.05,517.24,517.24,1994500,516.765,,0.496059455,0.496897423,0.471793057,0.035886058,0.079559471
521.31,521.67,511.86,512.39,2813400,499.655,,0.494487321,0.486023244,0.461217911,0.02920221,0.112354826
510.16,511.65,487.66,494.03,3964200,500.53,,0.471721998,0.465770591,0.413649408,0.003900059,0.158442131
495.64,505.61,495.45,503.51,2883100,507.89,,0.442076034,0.453562405,0.428961749,0.016964569,0.115146175
511.55,512.46,503.32,509.7,2926700,510.91,,0.474560007,0.467407782,0.44443134,0.025495087,0.116892271
510.11,516.3,505.52,514.94,3690200,519.845,,0.471619911,0.475169277,0.448755749,0.032716398,0.147468963
514.67,525.02,514.67,523.43,2723700,528.975,,0.480930214,0.492794341,0.466741361,0.044416576,0.108762515
525.56,533.1,524.85,529.14,2197600,527.94,,0.503164686,0.509125821,0.486751582,0.0522856,0.087693232
529.06,530.3,525.58,527.32,705900,529.33,,0.510310752,0.503466397,0.4881865,0.049777435,0.027953544
527.32,532.79,525.87,532.57,1040500,531.285,,0.506758136,0.508499242,0.488756536,0.057012527,0.041353624
530.73,534.01,528.56,528.88,2278500,527.695,,0.513720446,0.510965134,0.494044109,0.051927291,0.09093312
526.64,529.7,525.69,528.97,876200,527.75,,0.505369758,0.502253663,0.48840272,0.052051321,0.034773728
529.8,531.14,524.36,524.96,1368200,526.245,,0.511821634,0.505164224,0.485788418,0.046525089,0.054477373
527.56,529.82,522.67,523.37,1447500,517.275,,0.507248152,0.50249621,0.482466486,0.044333889,0.057653184
